Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Batuhan,2024-10-09 09:11:10,00:00:04,Autoplayed: user action: None; ,The Predator_hook_02_16x9,HOOK,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:28:50,00:01:04,,Shadowhunters (Trailer),TRAILER,Sony PS5,00:01:04,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:26:32,00:02:16,,Part 1 Trailer: Lupin,TRAILER,Sony PS5,00:02:16,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:23:53,00:02:37,,Designated Survivor (Trailer),TRAILER,Sony PS5,00:02:37,00:02:37,TR (Turkey)
Batuhan,2024-10-08 23:22:57,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:20:27,00:02:28,,Season 1 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:28,00:02:28,TR (Turkey)
Batuhan,2024-10-08 23:18:22,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:17:11,00:01:09,,Journey to the Center of the Earth _hook_primary_16x9,HOOK,Sony PS5,00:01:09,00:01:09,TR (Turkey)
Batuhan,2024-10-08 23:14:56,00:02:14,,Stranger Things 1 (Trailer),TRAILER,Sony PS5,00:02:14,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:12:40,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:11:10,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:10:29,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:09:28,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:08:26,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:06:33,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-10-08 23:04:52,00:01:39,Autoplayed: user action: None; ,Season 1 Trailer: Erşan Kuneri,TRAILER,Sony PS5,00:01:39,00:01:39,TR (Turkey)
Batuhan,2024-10-08 21:07:28,01:57:22,,Jumanji: The Next Level,,Sony PS5,01:57:22,01:57:22,TR (Turkey)
Batuhan,2024-10-08 19:34:31,00:00:01,Autoplayed: user action: User_Interaction; ,Jumanji: The Next Level,,Sony PS5,00:00:00,Not latest view,TR (Turkey)
Batuhan,2024-10-08 00:35:56,00:00:07,Autoplayed: user action: None; ,Narcos: Season 1: The Men of Always (Episode 3),,Sony PS5,00:00:18,Not latest view,TR (Turkey)
Batuhan,2024-10-07 23:50:28,00:45:26,Autoplayed: user action: User_Interaction; ,Narcos: Season 1: The Sword of Simón Bolívar (Episode 2),,Sony PS5,00:45:26,00:45:26,TR (Turkey)
Batuhan,2024-10-07 21:50:34,01:53:08,,Jumanji: Welcome to the Jungle,,Sony PS5,01:53:08,01:53:08,TR (Turkey)
Batuhan,2024-10-07 21:49:59,00:00:01,Autoplayed: user action: None; ,Ghostbusters: Afterlife,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-10-07 21:48:41,00:00:08,Autoplayed: user action: None; ,Journey to the Center of the Earth,,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-10-02 17:53:34,00:00:03,Autoplayed: user action: None; ,Star Trek: Season 1: Pilot: The Cage (Episode 1),,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-10-02 17:53:13,00:00:06,Autoplayed: user action: None; ,Star Trek: Enterprise: Season 1: Broken Bow: Part 1 & 2 (Episode 1),,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-10-02 15:53:32,01:53:46,Autoplayed: user action: User_Interaction; ,Star Trek Beyond,,Sony PS5,01:53:47,01:53:47,TR (Turkey)
Batuhan,2024-10-02 15:53:17,00:00:08,Autoplayed: user action: None; ,Marco Polo (Trailer),TRAILER,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-09-30 23:06:08,00:01:49,,Season 1 Trailer 1: Narcos: Mexico,TRAILER,Sony PS5,00:01:49,Not latest view,TR (Turkey)
Batuhan,2024-09-30 23:03:55,00:02:12,,Altered Carbon (Trailer),TRAILER,Sony PS5,00:02:12,Not latest view,TR (Turkey)
Batuhan,2024-09-30 23:02:59,00:00:54,,"Pablo Escobar, el patrón del mal: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:54,Not latest view,TR (Turkey)
Batuhan,2024-09-30 23:02:31,00:00:26,,Star Trek Beyond_hook_primary_16x9,HOOK,Sony PS5,00:00:26,00:00:26,TR (Turkey)
Batuhan,2024-09-30 23:00:34,00:01:55,,Season 1 Trailer: The Umbrella Academy,TRAILER,Sony PS5,00:01:55,00:01:55,TR (Turkey)
Batuhan,2024-09-30 22:57:55,00:02:37,,Designated Survivor (Trailer),TRAILER,Sony PS5,00:02:37,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:57:21,00:00:33,,The Blacklist: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:33,00:00:33,TR (Turkey)
Batuhan,2024-09-30 22:55:15,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:53:34,00:01:39,,Season 1 Trailer: Erşan Kuneri,TRAILER,Sony PS5,00:01:39,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:52:53,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:51:52,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:50:50,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:49:54,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:48:24,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-09-30 22:46:32,00:01:51,Autoplayed: user action: None; ,Trailer: KAOS,TRAILER,Sony PS5,00:01:51,Not latest view,TR (Turkey)
Batuhan,2024-09-30 21:11:02,01:35:29,,The Great Wall,,Sony PS5,01:35:29,Not latest view,TR (Turkey)
Batuhan,2024-09-30 21:10:55,00:00:05,Autoplayed: user action: None; ,The Great Wall_hook_01_16x9_backfill,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-09-30 21:10:36,00:00:08,Autoplayed: user action: None; ,Fantastic Beasts: The Secrets of Dumbledore_hook_05_16x9,HOOK,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-09-30 21:10:16,00:00:04,Autoplayed: user action: None; ,Percy Jackson: Sea of Monsters_hook_02_16x9,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-09-30 21:09:47,00:00:28,Autoplayed: user action: None; ,Teaser 3: KAOS,TEASER_TRAILER,Sony PS5,00:00:28,00:00:28,TR (Turkey)
Batuhan,2024-09-30 21:09:36,00:00:08,Autoplayed: user action: None; ,Underworld: Blood Wars_hook_02_16x9_backfill,HOOK,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-09-30 21:09:15,00:00:04,Autoplayed: user action: None; ,Trailer: Heart of Stone,TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-09-29 15:10:15,00:01:30,Autoplayed: user action: None; ,Narcos: Season 1: The Sword of Simón Bolívar (Episode 2),,Sony PS5,00:01:40,Not latest view,TR (Turkey)
Batuhan,2024-09-29 14:08:19,01:00:11,,Narcos: Season 1: Descenso (Episode 1),,Sony PS5,00:56:10,00:56:10,TR (Turkey)
Batuhan,2024-09-29 14:07:49,00:00:19,Autoplayed: user action: None; ,Narcos: Season 1 (Trailer),TRAILER,Sony PS5,00:00:19,00:00:19,TR (Turkey)
Batuhan,2024-09-29 14:07:39,00:00:08,Autoplayed: user action: None; ,Season 4 Franchise Trailer: The Umbrella Academy,TRAILER,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-09-29 14:07:31,00:00:06,Autoplayed: user action: None; ,Part 4_BREAKOUT-TALENT_DIRECT_LIFT_TATI_GABRIELLE,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-09-29 14:05:52,00:01:35,Autoplayed: user action: None; ,Season 1 Teaser 1: Wednesday,TEASER_TRAILER,Sony PS5,00:01:35,Not latest view,TR (Turkey)
Batuhan,2024-09-29 14:05:43,00:00:07,Autoplayed: user action: None; ,Main Character Intro Clip: Stranger Things 4 Volume 2,HOOK,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-09-29 14:05:33,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Snowpiercer,TRAILER,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-09-29 14:05:01,00:00:20,Autoplayed: user action: None; ,Shadowhunters (Trailer),TRAILER,Sony PS5,00:00:20,Not latest view,TR (Turkey)
Batuhan,2024-09-29 14:03:13,00:01:04,Autoplayed: user action: None; ,Shadowhunters (Trailer),TRAILER,Sony PS5,00:01:04,Not latest view,TR (Turkey)
Batuhan,2024-09-29 14:02:52,00:00:15,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_03_16x9,HOOK,Sony PS5,00:00:15,00:00:15,TR (Turkey)
Batuhan,2024-09-29 14:02:07,00:00:09,Autoplayed: user action: None; ,Moment of High Emotion Clip: Green Snake,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-09-29 14:00:56,00:00:05,Autoplayed: user action: None; ,Season 1 Plot Clip: Erşan Kuneri,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-09-28 14:07:15,02:03:49,Autoplayed: user action: User_Interaction; ,Star Trek Into Darkness,,Sony PS5,02:03:47,02:03:47,TR (Turkey)
Batuhan,2024-09-28 14:07:11,00:00:01,Autoplayed: user action: None; ,Star Trek,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-09-28 14:06:51,00:00:15,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:15,Not latest view,TR (Turkey)
Batuhan,2024-09-28 14:06:10,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-09-28 14:04:40,00:01:28,Autoplayed: user action: None; ,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-09-28 11:56:26,02:03:20,Autoplayed: user action: User_Interaction; ,Star Trek,,Sony PS5,02:01:16,Not latest view,TR (Turkey)
Batuhan,2024-09-28 11:39:59,00:00:01,Autoplayed: user action: None; ,Star Trek: Season 1: Pilot: The Cage (Episode 1),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-09-28 11:36:33,00:00:04,Autoplayed: user action: User_Interaction; ,Star Trek,,Sony PS5,00:00:00,Not latest view,TR (Turkey)
Batuhan,2024-09-27 15:13:20,00:51:28,Autoplayed: user action: User_Interaction; ,Lucifer: Season 6: Partners 'Til the End (Episode 10),,Sony PS5,00:51:34,00:51:34,TR (Turkey)
Batuhan,2024-09-27 14:34:07,00:39:07,Autoplayed: user action: User_Interaction; ,"Lucifer: Season 6: Goodbye, Lucifer (Episode 9)",,Sony PS5,01:03:56,01:03:56,TR (Turkey)
Batuhan,2024-09-27 14:09:06,00:24:56,Autoplayed: user action: User_Interaction; ,"Lucifer: Season 6: Goodbye, Lucifer (Episode 9)",,Sony PS5,00:24:51,Not latest view,TR (Turkey)
Batuhan,2024-09-27 13:13:55,00:54:11,Autoplayed: user action: User_Interaction; ,"Lucifer: Season 6: Save the Devil, Save the World (Episode 8)",,Sony PS5,00:53:38,00:53:38,TR (Turkey)
Batuhan,2024-09-27 12:28:15,00:42:21,,Lucifer: Season 6: My Best Fiend's Wedding (Episode 7),,Sony PS5,00:56:41,00:56:41,TR (Turkey)
Batuhan,2024-09-27 12:25:01,00:01:27,Autoplayed: user action: None; ,Mission: Impossible_hook_05_16x9,HOOK,Sony PS5,00:01:27,00:01:27,TR (Turkey)
Batuhan,2024-09-26 22:07:05,01:49:11,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Fallout,,Sony PS5,02:20:47,02:20:47,TR (Turkey)
Batuhan,2024-09-26 22:06:45,00:00:14,Autoplayed: user action: None; ,Trailer: Rebel Ridge,TRAILER,Sony PS5,00:00:14,00:00:14,TR (Turkey)
Batuhan,2024-09-26 22:03:13,00:01:59,Autoplayed: user action: None; ,Season 1 Trailer: Twilight of the Gods,TRAILER,Sony PS5,00:01:59,00:01:59,TR (Turkey)
Batuhan,2024-09-26 22:02:47,00:00:17,Autoplayed: user action: None; ,Clip 5: A True Gentleman,HOOK,Sony PS5,00:00:17,00:00:17,TR (Turkey)
Batuhan,2024-09-24 20:19:00,00:46:59,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Fallout,,Sony PS5,00:46:59,Not latest view,TR (Turkey)
Batuhan,2024-09-24 19:06:10,00:16:06,,Lucifer: Season 6: My Best Fiend's Wedding (Episode 7),,Sony PS5,00:16:13,Not latest view,TR (Turkey)
Batuhan,2024-09-24 18:33:45,00:30:20,,Lucifer: Season 6: A Lot Dirtier Than That (Episode 6),,Sony PS5,00:52:29,00:52:29,TR (Turkey)
Batuhan,2024-09-24 18:11:18,00:01:11,Autoplayed: user action: None; ,Season 1 Clip 9: Twilight of the Gods,HOOK,Sony PS5,00:01:11,00:01:11,TR (Turkey)
Batuhan,2024-09-24 13:49:41,00:02:11,,Season 1 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:11,Not latest view,TR (Turkey)
Batuhan,2024-09-24 13:47:35,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-09-24 13:46:05,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-09-24 13:45:24,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-09-24 13:44:01,00:01:22,Autoplayed: user action: None; ,Mission: Impossible - Fallout_hook_primary_16x9,HOOK,Sony PS5,00:01:22,00:01:22,TR (Turkey)
Batuhan,2024-09-24 12:28:05,01:14:16,,Mission: Impossible - Rogue Nation,,Sony PS5,02:06:14,02:06:14,TR (Turkey)
Batuhan,2024-09-24 12:27:54,00:00:09,Autoplayed: user action: None; ,Mission: Impossible - Rogue Nation_hook_primary_16x9,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-09-24 12:27:39,00:00:09,Autoplayed: user action: None; ,Jack Reacher_hook_primary_16x9,HOOK,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-09-24 00:38:31,01:42:50,,Extraction 2,,Sony PS5,01:51:15,01:51:15,TR (Turkey)
Batuhan,2024-09-24 00:27:09,00:09:24,Autoplayed: user action: User_Interaction; ,Extraction 2,,Sony PS5,00:09:24,Not latest view,TR (Turkey)
Batuhan,2024-09-23 22:42:04,01:43:37,Autoplayed: user action: User_Interaction; ,Extraction,,Sony PS5,01:43:14,01:43:14,TR (Turkey)
Batuhan,2024-09-23 22:41:15,00:00:32,Autoplayed: user action: None; ,Teaser 3: Extraction 2,TEASER_TRAILER,Sony PS5,00:00:32,00:00:32,TR (Turkey)
Batuhan,2024-09-23 20:21:26,00:22:19,Autoplayed: user action: User_Interaction; ,Lucifer: Season 6: A Lot Dirtier Than That (Episode 6),,Sony PS5,00:22:10,Not latest view,TR (Turkey)
Batuhan,2024-09-23 19:36:21,00:45:04,,Lucifer: Season 6: The Murder of Lucifer Morningstar (Episode 5),,Sony PS5,00:45:10,00:45:10,TR (Turkey)
Batuhan,2024-09-23 18:53:36,00:42:44,,Lucifer: Season 6: Pin the Tail on the Daddy (Episode 4),,Sony PS5,00:42:44,00:42:44,TR (Turkey)
Batuhan,2024-09-22 23:46:54,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:45:58,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:45:27,00:00:29,,Mission: Impossible III_hook_primary_16x9,HOOK,Sony PS5,00:00:29,00:00:29,TR (Turkey)
Batuhan,2024-09-22 23:43:09,00:02:16,,Dark (Trailer),TRAILER,Sony PS5,00:02:16,00:02:16,TR (Turkey)
Batuhan,2024-09-22 23:40:30,00:02:37,,Designated Survivor (Trailer),TRAILER,Sony PS5,00:02:37,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:38:15,00:02:14,,Stranger Things 1 (Trailer),TRAILER,Sony PS5,00:02:14,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:37:13,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:35:08,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:32:49,00:02:16,,Part 1 Trailer: Lupin,TRAILER,Sony PS5,00:02:16,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:31:31,00:01:16,,Fast & Furious Presents: Hobbs & Shaw_hook_primary_16x9,HOOK,Sony PS5,00:01:16,00:01:16,TR (Turkey)
Batuhan,2024-09-22 23:30:30,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:28:00,00:02:28,,Season 1 Trailer: Outer Banks,TRAILER,Sony PS5,00:02:28,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:26:31,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:25:07,00:01:22,,Mission: Impossible - Fallout_hook_primary_16x9,HOOK,Sony PS5,00:01:22,Not latest view,TR (Turkey)
Batuhan,2024-09-22 23:24:26,00:00:39,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-09-22 21:14:22,02:06:18,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Rogue Nation,,Sony PS5,02:06:15,Not latest view,TR (Turkey)
Batuhan,2024-09-22 18:16:25,02:06:35,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Ghost Protocol,,Sony PS5,02:06:35,02:06:35,TR (Turkey)
Batuhan,2024-09-22 18:07:06,00:00:01,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Ghost Protocol,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-09-22 18:05:32,00:00:01,Autoplayed: user action: User_Interaction; ,Mission: Impossible - Ghost Protocol,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-09-22 18:05:26,00:00:01,Autoplayed: user action: None; ,Mission: Impossible III,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-09-22 18:04:05,00:00:02,Autoplayed: user action: User_Interaction; ,Mission: Impossible II,,Sony PS5,00:00:00,00:00:00,TR (Turkey)
Batuhan,2024-09-22 18:02:54,00:00:19,Autoplayed: user action: User_Interaction; ,Mission: Impossible,,Sony PS5,00:15:10,00:15:10,TR (Turkey)
Batuhan,2024-09-22 18:01:51,00:00:01,Autoplayed: user action: None; ,Mission: Impossible,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-09-22 18:01:38,00:00:04,Autoplayed: user action: None; ,American Gangster_hook_01_16x9_backfill,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-09-22 17:57:43,00:00:10,Autoplayed: user action: None; ,Season 1 Clip 4: Twilight of the Gods,HOOK,Sony PS5,00:00:10,00:00:10,TR (Turkey)
Batuhan,2024-09-22 17:55:26,00:00:04,Autoplayed: user action: None; ,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-09-22 09:30:23,00:43:13,Autoplayed: user action: User_Interaction; ,Lucifer: Season 6: Yabba Dabba Do Me (Episode 3),,Sony PS5,00:43:20,00:43:20,TR (Turkey)
Batuhan,2024-09-22 08:27:37,00:53:45,Autoplayed: user action: User_Interaction; ,Lucifer: Season 6: Buckets of Baggage (Episode 2),,Sony PS5,00:53:52,00:53:52,TR (Turkey)
Batuhan,2024-09-22 07:52:14,00:32:48,,Lucifer: Season 6: Nothing Ever Changes Around Here (Episode 1),,Sony PS5,00:46:26,00:46:26,TR (Turkey)
Batuhan,2024-09-22 07:52:03,00:00:10,Autoplayed: user action: None; ,Lucifer: Season 2_hook_primary_16x9,HOOK,Sony PS5,00:00:10,00:00:10,TR (Turkey)
Batuhan,2024-09-21 23:58:16,00:00:06,Autoplayed: user action: None; ,Real Steel_hook_03_16x9,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-09-21 16:55:22,00:13:33,Autoplayed: user action: User_Interaction; ,Lucifer: Season 6: Nothing Ever Changes Around Here (Episode 1),,Sony PS5,00:13:39,Not latest view,TR (Turkey)
Batuhan,2024-09-21 15:48:14,00:41:04,,Lucifer: Season 5: A Chance at a Happy Ending (Episode 16),,Sony PS5,00:51:57,00:51:57,TR (Turkey)
Batuhan,2024-09-21 15:33:44,00:00:25,,Lucifer: Season 5: Nothing Lasts Forever (Episode 14),,Sony PS5,00:00:25,00:00:25,TR (Turkey)
Batuhan,2024-09-21 14:11:10,00:11:03,,Lucifer: Season 5: A Chance at a Happy Ending (Episode 16),,Sony PS5,00:11:09,Not latest view,TR (Turkey)
Batuhan,2024-09-21 14:09:12,00:01:28,,Lucifer: Season 5: Is This Really How It's Going to End?! (Episode 15),,Sony PS5,01:01:26,01:01:26,TR (Turkey)
Batuhan,2024-09-21 14:09:05,00:00:02,,Lucifer: Season 5: A Chance at a Happy Ending (Episode 16),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-09-21 13:00:35,01:01:36,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: Is This Really How It's Going to End?! (Episode 15),,Sony PS5,01:00:08,Not latest view,TR (Turkey)
Batuhan,2024-09-21 11:47:42,00:58:22,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: Nothing Lasts Forever (Episode 14),,Sony PS5,00:57:03,Not latest view,TR (Turkey)
Batuhan,2024-09-21 11:47:28,00:00:08,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: Nothing Lasts Forever (Episode 14),,Sony PS5,00:00:06,Not latest view,TR (Turkey)
Batuhan,2024-09-20 02:18:33,00:02:39,Autoplayed: user action: None; ,Lucifer: Season 5: Nothing Lasts Forever (Episode 14),,Sony PS5,00:02:45,Not latest view,TR (Turkey)
Batuhan,2024-09-20 01:15:58,01:00:18,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: A Little Harmless Stalking (Episode 13),,Sony PS5,00:59:20,00:59:20,TR (Turkey)
Batuhan,2024-09-20 00:39:48,00:36:07,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: Daniel Espinoza: Naked and Afraid (Episode 12),,Sony PS5,00:56:50,00:56:50,TR (Turkey)
Batuhan,2024-09-20 00:39:39,00:00:02,Autoplayed: user action: None; ,Arcane: Season 1: Welcome to the Playground (Episode 1),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-09-20 00:39:24,00:00:12,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Arcane,HOOK,Sony PS5,00:00:12,00:00:12,TR (Turkey)
Batuhan,2024-09-19 18:32:39,00:21:25,,Lucifer: Season 5: Daniel Espinoza: Naked and Afraid (Episode 12),,Sony PS5,00:20:44,Not latest view,TR (Turkey)
Batuhan,2024-09-19 12:49:52,00:00:02,Autoplayed: user action: None; ,Lucifer: Season 5: Daniel Espinoza: Naked and Afraid (Episode 12),,Sony PS5,00:00:08,Not latest view,TR (Turkey)
Batuhan,2024-09-19 11:58:20,00:51:31,,Lucifer: Season 5: Resting Devil Face (Episode 11),,Sony PS5,00:51:37,00:51:37,TR (Turkey)
Batuhan,2024-09-19 10:42:16,00:59:48,,Lucifer: Season 5: Bloody Celestial Karaoke Jam (Episode 10),,Sony PS5,00:58:47,00:58:47,TR (Turkey)
Batuhan,2024-09-19 10:40:30,00:00:01,Autoplayed: user action: None; ,Lucifer: Season 5: Bloody Celestial Karaoke Jam (Episode 10),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-09-19 10:39:17,00:00:13,Autoplayed: user action: None; ,Lucifer: Season 5: Bloody Celestial Karaoke Jam (Episode 10),,Sony PS5,00:00:23,Not latest view,TR (Turkey)
Batuhan,2024-09-19 09:38:40,00:54:20,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: Family Dinner (Episode 9),,Sony PS5,00:53:39,00:53:39,TR (Turkey)
Batuhan,2024-09-19 00:05:30,00:00:08,Autoplayed: user action: None; ,Lucifer: Season 5: Family Dinner (Episode 9),,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-09-18 23:04:04,01:01:14,,Lucifer: Season 5: Spoiler Alert (Episode 8),,Sony PS5,01:00:39,01:00:39,TR (Turkey)
Batuhan,2024-09-18 22:09:58,00:54:05,,Lucifer: Season 5: Our Mojo (Episode 7),,Sony PS5,00:54:11,00:54:11,TR (Turkey)
Batuhan,2024-09-18 21:12:07,00:55:56,,Lucifer: Season 5: BlueBallz (Episode 6),,Sony PS5,00:54:33,00:54:33,TR (Turkey)
Batuhan,2024-09-18 13:43:46,00:00:06,Autoplayed: user action: None; ,Lucifer: Season 5: BlueBallz (Episode 6),,Sony PS5,00:00:12,Not latest view,TR (Turkey)
Batuhan,2024-09-18 12:49:41,00:54:01,,Lucifer: Season 5: Detective Amenadiel (Episode 5),,Sony PS5,00:54:06,00:54:06,TR (Turkey)
Batuhan,2024-09-18 12:47:10,00:02:17,,Lucifer: Season 5: It Never Ends Well for the Chicken (Episode 4),,Sony PS5,00:02:23,00:02:23,TR (Turkey)
Batuhan,2024-09-18 11:54:32,00:51:11,Autoplayed: user action: User_Interaction; ,Lucifer: Season 5: ¡Diablo! (Episode 3),,Sony PS5,00:52:42,00:52:42,TR (Turkey)
Batuhan,2024-09-18 08:12:00,00:01:37,Autoplayed: user action: None; ,Lucifer: Season 5: ¡Diablo! (Episode 3),,Sony PS5,00:01:43,Not latest view,TR (Turkey)
